name,proc_id,njss_url,address,categories,open_count,total_count,result_count
岡山県市町村税整理組合,8902,https://www2.njss.info/organizations/proc/8902,岡山県,地方公共団体|市役所関連団体,0,11,0
日田玖珠広域消防組合,8904,https://www2.njss.info/organizations/proc/8904,大分県,地方公共団体|市役所関連団体,0,2,0
千葉県後期高齢者医療広域連合,8906,https://www2.njss.info/organizations/proc/8906,千葉県,地方公共団体|市役所関連団体,0,76,54
岩手県後期高齢者医療広域連合,8910,https://www2.njss.info/organizations/proc/8910,岩手県,地方公共団体|市役所関連団体,0,1,0
宮城県後期高齢者医療広域連合,8912,https://www2.njss.info/organizations/proc/8912,宮城県,地方公共団体|市役所関連団体,0,0,0
栃木県後期高齢者医療広域連合,8914,https://www2.njss.info/organizations/proc/8914,栃木県,地方公共団体|市役所関連団体,0,6,0
群馬県後期高齢者医療広域連合,8916,https://www2.njss.info/organizations/proc/8916,群馬県,地方公共団体|市役所関連団体,0,0,0
埼玉県後期高齢者医療広域連合,8918,https://www2.njss.info/organizations/proc/8918,埼玉県,地方公共団体|市役所関連団体,0,89,58
石川県後期高齢者医療広域連合,8920,https://www2.njss.info/organizations/proc/8920,石川県,地方公共団体|市役所関連団体,0,43,43
山梨県後期高齢者医療広域連合,8922,https://www2.njss.info/organizations/proc/8922,山梨県,地方公共団体|市役所関連団体,0,16,16
岐阜県後期高齢者医療広域連合,8924,https://www2.njss.info/organizations/proc/8924,岐阜県,地方公共団体|市役所関連団体,0,1,0
滋賀県後期高齢者医療広域連合,8930,https://www2.njss.info/organizations/proc/8930,滋賀県,地方公共団体|市役所関連団体,0,11,7
京都府後期高齢者医療広域連合,8932,https://www2.njss.info/organizations/proc/8932,京都府,地方公共団体|市役所関連団体,0,157,152
和歌山県後期高齢者医療広域連合,8934,https://www2.njss.info/organizations/proc/8934,和歌山県,地方公共団体|市役所関連団体,0,97,94
鳥取県後期高齢者医療広域連合,8936,https://www2.njss.info/organizations/proc/8936,鳥取県,地方公共団体|市役所関連団体,0,37,3
島根県後期高齢者医療広域連合,8938,https://www2.njss.info/organizations/proc/8938,島根県,地方公共団体|市役所関連団体,0,58,9
岡山県後期高齢者医療広域連合,8940,https://www2.njss.info/organizations/proc/8940,岡山県,地方公共団体|市役所関連団体,0,10,6
広島県後期高齢者医療広域連合,8942,https://www2.njss.info/organizations/proc/8942,広島県,地方公共団体|市役所関連団体,0,58,0
香川県後期高齢者医療広域連合,8944,https://www2.njss.info/organizations/proc/8944,香川県,地方公共団体|市役所関連団体,0,14,12
愛媛県後期高齢者医療広域連合,8946,https://www2.njss.info/organizations/proc/8946,愛媛県,地方公共団体|市役所関連団体,0,0,0
福岡県後期高齢者医療広域連合,8948,https://www2.njss.info/organizations/proc/8948,福岡県,地方公共団体|市役所関連団体,0,44,42
気仙広域連合,8954,https://www2.njss.info/organizations/proc/8954,岩手県,地方公共団体|市役所関連団体,0,0,0
久慈広域連合,8956,https://www2.njss.info/organizations/proc/8956,岩手県,地方公共団体|市役所関連団体,0,17,17
後志広域連合,8958,https://www2.njss.info/organizations/proc/8958,北海道,地方公共団体|市役所関連団体,0,0,0
大雪地区広域連合,8960,https://www2.njss.info/organizations/proc/8960,北海道,地方公共団体|市役所関連団体,0,0,0
北しりべし廃棄物処理広域連合,8962,https://www2.njss.info/organizations/proc/8962,北海道,地方公共団体|市役所関連団体,0,5,4
中・北空知廃棄物処理広域連合,8964,https://www2.njss.info/organizations/proc/8964,北海道,地方公共団体|市役所関連団体,0,18,15
渡島廃棄物処理広域連合,8968,https://www2.njss.info/organizations/proc/8968,北海道,地方公共団体|市役所関連団体,0,0,0
佐久広域連合,8974,https://www2.njss.info/organizations/proc/8974,長野県,地方公共団体|市役所関連団体,0,27,5
木曽広域連合,8976,https://www2.njss.info/organizations/proc/8976,長野県,地方公共団体|市役所関連団体,0,1,0
上伊那広域連合,8978,https://www2.njss.info/organizations/proc/8978,長野県,地方公共団体|市役所関連団体,0,50,33
もとす広域連合,8980,https://www2.njss.info/organizations/proc/8980,岐阜県,地方公共団体|市役所関連団体,0,1,0
度会広域連合,8984,https://www2.njss.info/organizations/proc/8984,三重県,地方公共団体|市役所関連団体,0,8,8
相楽東部広域連合,8986,https://www2.njss.info/organizations/proc/8986,京都府,地方公共団体|市役所関連団体,0,6,0
京都地方税機構,8988,https://www2.njss.info/organizations/proc/8988,京都府,地方公共団体|市役所関連団体,0,78,76
徳島中央広域連合,8992,https://www2.njss.info/organizations/proc/8992,徳島県,地方公共団体|市役所関連団体,0,10,5
中芸広域連合,8994,https://www2.njss.info/organizations/proc/8994,高知県,地方公共団体|市役所関連団体,0,1,1
福岡県介護保険広域連合,8996,https://www2.njss.info/organizations/proc/8996,福岡県,地方公共団体|市役所関連団体,0,1,1
南部広域市町村圏事務組合,9004,https://www2.njss.info/organizations/proc/9004,沖縄県,地方公共団体|市役所関連団体,0,20,3
沖縄県後期高齢者医療広域連合,9006,https://www2.njss.info/organizations/proc/9006,沖縄県,地方公共団体|市役所関連団体,0,8,1
長野県地方税滞納整理機構,9008,https://www2.njss.info/organizations/proc/9008,長野県,地方公共団体|市役所関連団体,0,7,5
国土交通省(MLIT) 中部地方整備局 木曽川水系ダム統合管理事務所,9010,https://www2.njss.info/organizations/proc/9010,岐阜県,国・省庁|国土交通省|整備局,0,2,1
国土交通省(MLIT) 九州地方整備局 九州道路メンテナンスセンター,9012,https://www2.njss.info/organizations/proc/9012,福岡県,国・省庁|国土交通省|整備局,0,28,20
国会,9014,https://www2.njss.info/organizations/proc/9014,東京都,国・省庁|その他国・省庁|国会,0,0,0
厚生労働省(MHLW) 中央労働委員会,9016,https://www2.njss.info/organizations/proc/9016,東京都,国・省庁|厚生労働省|その他厚生労働省,0,0,0
防衛省(MOD) 陸上自衛隊,9018,https://www2.njss.info/organizations/proc/9018,東京都,国・省庁|防衛省|陸上自衛隊,0,9,5
防衛省(MOD) 海上自衛隊,9020,https://www2.njss.info/organizations/proc/9020,東京都,国・省庁|防衛省|海上自衛隊,0,4,0
防衛省(MOD) 航空自衛隊,9022,https://www2.njss.info/organizations/proc/9022,東京都,国・省庁|防衛省|航空自衛隊,0,0,0
防衛省(MOD) 陸上自衛隊 西部方面隊,9024,https://www2.njss.info/organizations/proc/9024,熊本県,国・省庁|防衛省|陸上自衛隊,0,0,0
防衛省(MOD) 陸上自衛隊 中部方面隊,9026,https://www2.njss.info/organizations/proc/9026,兵庫県,国・省庁|防衛省|陸上自衛隊,0,0,0
防衛省(MOD) 陸上自衛隊 東部方面隊,9028,https://www2.njss.info/organizations/proc/9028,東京都,国・省庁|防衛省|陸上自衛隊,0,0,0
防衛省(MOD) 陸上自衛隊 東北方面隊,9030,https://www2.njss.info/organizations/proc/9030,宮城県,国・省庁|防衛省|陸上自衛隊,0,0,0
防衛省(MOD) 陸上自衛隊 北部方面隊,9032,https://www2.njss.info/organizations/proc/9032,北海道,国・省庁|防衛省|陸上自衛隊,0,0,0
内閣府(CAO) 国家公安委員会,9034,https://www2.njss.info/organizations/proc/9034,東京都,国・省庁|内閣府|その他内閣府,0,0,0
公立大学法人大阪 大阪公立大学,9036,https://www2.njss.info/organizations/proc/9036,大阪府,国・省庁|文部科学省|国公立大学,0,3,3
恩賜財団 済生会 宮城県済生会,9038,https://www2.njss.info/organizations/proc/9038,宮城県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,9,6
恩賜財団 済生会 山形県済生会,9040,https://www2.njss.info/organizations/proc/9040,山形県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,8,4
恩賜財団 済生会 静岡県済生会,9044,https://www2.njss.info/organizations/proc/9044,静岡県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,0,0
恩賜財団 済生会 島根県済生会,9046,https://www2.njss.info/organizations/proc/9046,島根県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,0,0
恩賜財団 済生会 山形県済生会 山形済生病院,9048,https://www2.njss.info/organizations/proc/9048,山形県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,11,0
恩賜財団 済生会 福島県済生会 福島総合病院,9050,https://www2.njss.info/organizations/proc/9050,福島県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,28,10
恩賜財団 済生会 神奈川県済生会 横浜市東部病院,9052,https://www2.njss.info/organizations/proc/9052,神奈川県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,35,0
恩賜財団 済生会 神奈川県済生会 神奈川県病院,9054,https://www2.njss.info/organizations/proc/9054,神奈川県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,9,0
恩賜財団 済生会 神奈川県済生会 横浜市南部病院,9056,https://www2.njss.info/organizations/proc/9056,神奈川県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,86,1
恩賜財団 済生会 神奈川県済生会 若草病院,9058,https://www2.njss.info/organizations/proc/9058,神奈川県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,11,0
恩賜財団 済生会 神奈川県済生会 東神奈川リハビリテーション病院,9060,https://www2.njss.info/organizations/proc/9060,神奈川県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,2,0
恩賜財団 済生会 神奈川県済生会 湘南平塚病院,9062,https://www2.njss.info/organizations/proc/9062,神奈川県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,5,5
恩賜財団 済生会 茨城県済生会 水戸済生会総合病院,9064,https://www2.njss.info/organizations/proc/9064,茨城県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,35,0
恩賜財団 済生会 茨城県済生会 神栖済生会病院,9066,https://www2.njss.info/organizations/proc/9066,茨城県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,10,0
恩賜財団 済生会 茨城県済生会 土合クリニック,9068,https://www2.njss.info/organizations/proc/9068,茨城県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,0,0
恩賜財団 済生会 茨城県済生会 龍ケ崎済生会病院,9070,https://www2.njss.info/organizations/proc/9070,茨城県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,84,1
恩賜財団 済生会 茨城県済生会 常陸大宮済生会病院,9072,https://www2.njss.info/organizations/proc/9072,茨城県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,23,0
恩賜財団 済生会 静岡県済生会 静岡済生会総合病院,9074,https://www2.njss.info/organizations/proc/9074,静岡県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,40,0
恩賜財団 済生会 島根県済生会 江津総合病院,9076,https://www2.njss.info/organizations/proc/9076,島根県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,56,49
防衛省(MOD) 海上自衛隊 横須賀地方総監部 父島基地分遣隊,9078,https://www2.njss.info/organizations/proc/9078,東京都,国・省庁|防衛省|海上自衛隊,0,15,15
防衛省(MOD) 海上自衛隊 呉地方総監部 由良基地分遣隊,9080,https://www2.njss.info/organizations/proc/9080,和歌山県,国・省庁|防衛省|海上自衛隊,0,0,0
大崎市民病院,9090,https://www2.njss.info/organizations/proc/9090,宮城県,地方公共団体|市役所関連団体,0,559,482
恩賜財団 済生会 福岡県済生会 福岡総合病院,9092,https://www2.njss.info/organizations/proc/9092,福岡県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,186,0
恩賜財団 済生会 福岡県済生会 飯塚嘉穂病院,9094,https://www2.njss.info/organizations/proc/9094,福岡県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,37,32
恩賜財団 済生会 福岡県済生会 大牟田病院,9096,https://www2.njss.info/organizations/proc/9096,福岡県,地方公共団体|外郭団体等|公益法人|社会福祉法人,0,35,0
周防大島町病院事業局,9100,https://www2.njss.info/organizations/proc/9100,山口県,地方公共団体|市役所関連団体,0,65,58
長崎県庁 秘書・広報戦略部,9104,https://www2.njss.info/organizations/proc/9104,長崎県,地方公共団体|県庁関連団体,0,38,35
広島県水道広域連合企業団 江田島事務所,9112,https://www2.njss.info/organizations/proc/9112,広島県,地方公共団体|県庁関連団体,0,17,15
広島県水道広域連合企業団 神石高原事務所,9122,https://www2.njss.info/organizations/proc/9122,広島県,地方公共団体|県庁関連団体,0,8,7
広島県水道広域連合企業団 竹原事務所,9126,https://www2.njss.info/organizations/proc/9126,広島県,地方公共団体|県庁関連団体,0,17,12
広島県水道広域連合企業団 府中事務所,9132,https://www2.njss.info/organizations/proc/9132,広島県,地方公共団体|県庁関連団体,0,13,9
広島県水道広域連合企業団 三次事務所,9136,https://www2.njss.info/organizations/proc/9136,広島県,地方公共団体|県庁関連団体,0,47,43
労働者健康安全機構 アスベスト疾患研究・研修センター,9138,https://www2.njss.info/organizations/proc/9138,岡山県,国・省庁|外郭団体等|認可法人|独立行政法人,0,3,3
水資源機構 筑後川局 筑後川上流総合管理所 朝倉ダム総合事業所,9140,https://www2.njss.info/organizations/proc/9140,福岡県,国・省庁|外郭団体等|認可法人|独立行政法人,0,120,36
農林水産省(MAFF) 林野庁(FA) 四国森林管理局 愛媛森林管理署,9150,https://www2.njss.info/organizations/proc/9150,愛媛県,国・省庁|農林水産省|林野庁,0,171,83
農林水産省(MAFF) 林野庁(FA) 四国森林管理局 安芸森林管理署,9158,https://www2.njss.info/organizations/proc/9158,高知県,国・省庁|農林水産省|林野庁,0,102,43
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 森林技術・支援センター,9160,https://www2.njss.info/organizations/proc/9160,岐阜県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 木曽森林ふれあい推進センター,9162,https://www2.njss.info/organizations/proc/9162,長野県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 富山森林管理署,9164,https://www2.njss.info/organizations/proc/9164,富山県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 北信森林管理署,9166,https://www2.njss.info/organizations/proc/9166,長野県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 中信森林管理署,9168,https://www2.njss.info/organizations/proc/9168,長野県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 東信森林管理署,9170,https://www2.njss.info/organizations/proc/9170,長野県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 南信森林管理署,9172,https://www2.njss.info/organizations/proc/9172,長野県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 木曽森林管理署,9174,https://www2.njss.info/organizations/proc/9174,長野県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 木曽森林管理署南木曽支署,9176,https://www2.njss.info/organizations/proc/9176,長野県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 飛騨森林管理署,9178,https://www2.njss.info/organizations/proc/9178,長野県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 岐阜森林管理署,9180,https://www2.njss.info/organizations/proc/9180,岐阜県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 東濃森林管理署,9182,https://www2.njss.info/organizations/proc/9182,岐阜県,国・省庁|農林水産省|林野庁,0,0,0
農林水産省(MAFF) 林野庁(FA) 中部森林管理局 伊那谷総合治山事業所,9184,https://www2.njss.info/organizations/proc/9184,長野県,国・省庁|農林水産省|林野庁,0,0,0
